customer_id,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies
8708-XPXHZ,Fiber optic,No,No,No,No,Yes,Yes
0616-ATFGB,DSL,No,No,No,No,No,No
0572-ZJKLT,Fiber optic,Yes,No,Yes,Yes,No,Yes
5135-RDDQL,DSL,Yes,No,No,No,No,No
1353-LJWEM,DSL,No,Yes,Yes,Yes,No,No
1794-SWWKL,DSL,No,No,Yes,Yes,No,No
6166-YIPFO,DSL,Yes,Yes,Yes,Yes,Yes,Yes
7016-BPGEU,DSL,No,No,No,No,No,No
6876-ADESB,DSL,No,No,Yes,No,No,No
9332-GYWLO,DSL,No,No,No,No,Yes,No
1963-SVUCV,DSL,No,No,No,No,No,No
4184-VODJZ,Fiber optic,No,Yes,No,No,No,Yes
0220-EBGCE,Fiber optic,No,No,Yes,No,No,Yes
1092-WPIVQ,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7233-IOQNP,DSL,Yes,No,No,Yes,No,No
2834-JKOOW,DSL,Yes,Yes,Yes,Yes,No,No
2754-VDLTR,Fiber optic,No,No,No,No,Yes,Yes
2400-FEQME,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3190-XFANI,Fiber optic,No,No,No,Yes,Yes,Yes
7551-DACSP,DSL,No,Yes,Yes,No,No,No
4957-SREEC,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7235-NXZCP,Fiber optic,No,No,No,No,No,No
0230-UBYPQ,DSL,Yes,No,No,Yes,No,No
4923-ADWXJ,DSL,No,Yes,No,Yes,No,Yes
1763-KUAAW,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1104-TNLZA,Fiber optic,No,Yes,No,Yes,Yes,Yes
5195-KPUNQ,Fiber optic,Yes,Yes,No,Yes,No,Yes
0520-FDVVT,Fiber optic,No,Yes,Yes,No,Yes,Yes
3439-GVUSX,DSL,No,No,No,No,No,No
1444-VVSGW,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
5712-PTIWW,Fiber optic,No,No,Yes,Yes,No,No
5949-HGVJL,DSL,No,Yes,No,Yes,Yes,Yes
5203-XEHAX,DSL,Yes,Yes,No,No,No,Yes
1635-HDGFT,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3315-TOTBP,Fiber optic,No,No,No,No,No,No
8050-XGRVL,DSL,Yes,No,Yes,No,No,No
6661-HBGWL,Fiber optic,No,Yes,Yes,No,Yes,Yes
1518-VOWAV,DSL,Yes,Yes,No,No,Yes,Yes
9828-QHFBK,DSL,Yes,No,No,No,No,No
3908-MKIMJ,DSL,Yes,Yes,Yes,No,No,No
5012-YSPJJ,DSL,No,No,Yes,Yes,No,No
5909-ECHUI,DSL,No,No,No,No,No,Yes
1309-BXVOQ,Fiber optic,No,No,Yes,Yes,Yes,Yes
6728-VOIFY,Fiber optic,No,Yes,No,No,Yes,Yes
9317-WZPGV,Fiber optic,No,No,No,No,No,Yes
4891-NLUBA,DSL,No,Yes,Yes,Yes,Yes,Yes
2856-HYAPG,Fiber optic,No,No,No,No,No,No
8969-PRHFK,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0661-KQHNK,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8709-KRDVL,Fiber optic,No,Yes,No,No,Yes,Yes
4488-PSYCG,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1427-VERSM,Fiber optic,No,No,Yes,Yes,Yes,Yes
9801-NOSHQ,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6339-YPSAH,Fiber optic,No,No,Yes,No,No,No
3621-CEOVK,Fiber optic,No,Yes,No,No,Yes,Yes
6906-ANDWJ,Fiber optic,No,No,No,No,No,No
2159-TURXX,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1548-FEHVL,Fiber optic,Yes,Yes,No,No,Yes,Yes
3795-CAWEX,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
6215-NQCPY,Fiber optic,Yes,No,No,No,Yes,Yes
5647-URDKA,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2229-DPMBI,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9626-WEQRM,DSL,Yes,No,No,No,No,No
2188-SXWVT,DSL,Yes,Yes,No,No,No,No
6258-PVZWJ,DSL,Yes,Yes,Yes,Yes,Yes,Yes
1094-BKOSX,DSL,No,Yes,Yes,Yes,No,Yes
6969-MVBAI,Fiber optic,No,No,Yes,No,Yes,No
2978-XXSOG,DSL,Yes,No,No,Yes,No,No
2342-CKIAO,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6953-PBDIN,DSL,No,Yes,Yes,Yes,Yes,No
3898-BSJYF,DSL,Yes,No,Yes,Yes,No,Yes
3938-YFPXD,DSL,Yes,No,Yes,Yes,Yes,Yes
7696-AMHOD,DSL,No,Yes,Yes,No,Yes,Yes
2453-SAFNS,DSL,No,Yes,No,Yes,Yes,No
9558-IHEZX,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
9617-UDPEU,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6340-DACFT,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4955-VCWBI,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6813-GZQCG,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7426-GSWPO,Fiber optic,Yes,Yes,No,No,Yes,Yes
3389-KTRXV,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3118-UHVVQ,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1031-IIDEO,Fiber optic,No,No,No,No,No,No
5832-XKAES,Fiber optic,No,No,No,No,No,No
3205-MXZRA,DSL,No,No,No,Yes,Yes,No
4701-AHWMW,DSL,No,No,Yes,Yes,Yes,Yes
8317-BVKSO,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5702-KVQRD,DSL,Yes,No,Yes,Yes,Yes,Yes
0083-PIVIK,DSL,Yes,Yes,Yes,Yes,Yes,No
9210-IAHGH,DSL,No,No,No,Yes,Yes,Yes
6169-PGNCD,DSL,Yes,Yes,Yes,Yes,Yes,No
0023-XUOPT,Fiber optic,No,Yes,Yes,No,Yes,No
4592-IWTJI,DSL,Yes,No,No,No,No,No
4909-JOUPP,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
4657-FWVFY,Fiber optic,No,Yes,Yes,No,Yes,No
2257-BOVXD,DSL,No,No,No,Yes,Yes,No
7729-JTEEC,DSL,No,No,No,No,No,No
7632-MNYOY,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
6518-LGAOV,Fiber optic,No,No,Yes,Yes,Yes,Yes
7242-QZLXF,DSL,No,No,No,No,No,No
4576-CSAJH,DSL,No,Yes,No,Yes,No,No
1000-AJSLD,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9696-RMYBA,Fiber optic,No,No,No,No,Yes,No
8690-UPCZI,DSL,Yes,No,No,Yes,Yes,No
1062-LHZOD,Fiber optic,No,No,No,No,No,No
9770-LXDBK,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4086-WITJG,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8344-WFMFH,DSL,No,Yes,No,No,No,No
9600-NAXZN,Fiber optic,No,Yes,No,No,Yes,Yes
8822-KNBHV,DSL,Yes,Yes,Yes,No,Yes,Yes
8404-FYDIB,Fiber optic,Yes,Yes,No,No,No,No
2791-SFVEW,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6457-USBER,Fiber optic,No,No,No,No,No,Yes
6762-NSODU,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4662-EKDPQ,DSL,No,No,No,No,No,Yes
9248-OJYKK,Fiber optic,No,No,No,No,No,No
9888-ZCUMM,DSL,Yes,No,Yes,Yes,Yes,Yes
3398-FSHON,Fiber optic,No,Yes,No,No,Yes,No
3319-DWOEP,Fiber optic,No,No,Yes,No,Yes,Yes
1074-WVEVG,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9979-RGMZT,Fiber optic,No,Yes,No,No,Yes,Yes
6437-UDQJM,DSL,Yes,Yes,Yes,No,Yes,Yes
1226-IENZN,Fiber optic,No,No,No,No,No,Yes
2108-GLPQB,DSL,No,No,Yes,No,No,No
9259-PACGQ,DSL,Yes,Yes,No,Yes,No,No
4415-IJZTP,Fiber optic,No,No,No,No,No,No
1465-VINDH,Fiber optic,No,Yes,Yes,No,Yes,Yes
5474-LAMUQ,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3468-DRVQJ,DSL,Yes,Yes,No,No,Yes,No
1122-YJBCS,DSL,Yes,Yes,No,No,No,No
4990-ALDGW,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4816-OKWNX,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
3315-IKYZQ,DSL,Yes,No,Yes,Yes,Yes,No
2810-FTLEM,DSL,Yes,No,No,No,No,No
4747-LCAQL,DSL,Yes,Yes,No,Yes,Yes,Yes
3411-WLRSQ,Fiber optic,No,Yes,No,No,No,No
0898-XCGTF,Fiber optic,No,No,No,No,Yes,Yes
8006-PYCSW,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8249-THVEC,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8722-PRFDV,DSL,Yes,No,Yes,No,Yes,Yes
2164-SOQXL,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4020-KIUDI,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5850-BDWCY,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2038-YSEZE,DSL,Yes,Yes,No,Yes,No,No
0827-ITJPH,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8799-OXZMD,DSL,No,No,Yes,No,No,No
1925-TIBLE,Fiber optic,No,No,No,No,Yes,No
1705-GUHPV,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4779-ZGICK,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0048-PIHNL,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0818-OCPZO,Fiber optic,No,Yes,No,No,No,No
3967-KXAPS,DSL,Yes,Yes,Yes,Yes,Yes,Yes
1447-GIQMR,Fiber optic,No,No,No,No,No,No
3704-IEAXF,DSL,No,Yes,No,Yes,Yes,Yes
6810-VCAEX,DSL,Yes,Yes,No,Yes,No,No
0674-EYYZV,DSL,No,No,No,No,Yes,No
4480-MBMLB,Fiber optic,No,Yes,Yes,No,Yes,Yes
1395-OFUWC,DSL,No,Yes,No,No,No,No
0822-QGCXA,DSL,No,Yes,Yes,Yes,Yes,Yes
0872-NXJYS,Fiber optic,No,No,No,No,No,Yes
2832-KJCRD,Fiber optic,No,No,Yes,Yes,Yes,Yes
3588-WSTTJ,Fiber optic,Yes,No,No,No,Yes,Yes
5090-EMGTC,Fiber optic,No,Yes,No,Yes,Yes,Yes
2346-CZYIL,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3798-EPWRR,DSL,No,No,No,No,No,No
6258-NGCNG,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4186-ZBUEW,DSL,No,Yes,No,Yes,No,Yes
5274-XHAKY,Fiber optic,Yes,Yes,No,No,Yes,No
1442-BQPVU,DSL,No,Yes,No,No,No,No
3978-YNKDD,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4940-KHCWD,DSL,Yes,Yes,No,Yes,No,No
9412-ARGBX,Fiber optic,No,Yes,Yes,Yes,Yes,No
1389-CXMLU,Fiber optic,No,No,Yes,No,Yes,No
9589-ABEPT,Fiber optic,No,Yes,No,Yes,Yes,No
9388-ZEYVT,DSL,No,No,Yes,Yes,No,Yes
0305-SQECB,DSL,Yes,No,No,Yes,No,No
7605-SNLQG,DSL,No,No,Yes,No,No,No
4670-TABXH,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
5561-NWEVX,Fiber optic,No,No,Yes,No,No,No
0064-SUDOG,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8561-NMTBD,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
5161-XEUVX,Fiber optic,No,No,Yes,Yes,Yes,No
8292-FRFZQ,DSL,Yes,Yes,No,Yes,No,No
8591-NXRCV,DSL,Yes,No,Yes,Yes,No,Yes
7895-VONWT,DSL,No,No,Yes,No,Yes,Yes
4526-RMTLL,DSL,Yes,Yes,No,Yes,No,Yes
6253-GNHWH,DSL,Yes,Yes,Yes,Yes,No,No
4566-NECEV,Fiber optic,No,Yes,Yes,No,No,Yes
8080-POTJR,DSL,Yes,No,Yes,No,Yes,Yes
6906-MPARY,Fiber optic,No,Yes,No,Yes,No,Yes
3662-FXJFO,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8107-RZLNV,Fiber optic,No,Yes,Yes,No,Yes,Yes
0516-OOHAR,Fiber optic,No,Yes,Yes,No,Yes,Yes
2027-CWDNU,Fiber optic,No,No,No,Yes,No,Yes
2737-WFVYW,DSL,No,No,No,No,Yes,Yes
9912-OMZDS,Fiber optic,No,Yes,Yes,No,Yes,Yes
3733-ZEECP,DSL,No,No,No,Yes,No,No
7878-RTCZG,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2452-MRMZF,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2272-QAGFO,Fiber optic,No,No,No,No,No,No
7103-IPXPJ,Fiber optic,No,No,No,Yes,Yes,Yes
4342-HFXWS,DSL,Yes,No,Yes,Yes,Yes,No
3545-CNWRG,Fiber optic,No,Yes,No,No,Yes,Yes
1785-BPHTP,Fiber optic,No,No,Yes,No,Yes,No
4989-LIXVT,Fiber optic,No,Yes,Yes,No,No,Yes
7315-WYOAW,Fiber optic,No,No,No,Yes,Yes,Yes
1173-XZPYF,Fiber optic,No,No,Yes,No,Yes,No
9850-OWRHQ,Fiber optic,No,No,No,No,No,No
3768-NLUBH,Fiber optic,No,No,Yes,No,Yes,Yes
8676-TRMJS,Fiber optic,No,No,No,No,No,No
2509-TFPJU,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9530-GRMJG,DSL,No,Yes,Yes,Yes,Yes,Yes
6898-RBTLU,DSL,No,Yes,No,Yes,Yes,Yes
5481-NTDOH,Fiber optic,Yes,No,Yes,No,Yes,Yes
2068-WWXQZ,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7359-SSBJK,DSL,Yes,Yes,No,Yes,Yes,No
2061-VVFST,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0685-MLYYM,Fiber optic,No,No,No,No,No,No
0749-IRGQE,DSL,No,No,No,No,Yes,Yes
2380-DAMQP,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
2256-YLYLP,DSL,No,No,Yes,Yes,Yes,Yes
1272-ILHFG,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0164-XAIRP,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5666-CYCYZ,Fiber optic,No,No,No,Yes,No,Yes
4011-ARPHK,DSL,Yes,No,No,No,No,No
8182-PNAGI,DSL,No,No,No,Yes,No,No
6365-HITVU,DSL,Yes,Yes,Yes,Yes,Yes,Yes
7558-IMLMT,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9488-FYQAU,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
3590-TCXTB,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6994-KERXL,DSL,No,No,No,No,No,Yes
7957-RYHQD,Fiber optic,Yes,Yes,No,No,No,No
2180-DXNEG,Fiber optic,No,No,Yes,No,Yes,Yes
1960-UOTYM,DSL,Yes,Yes,Yes,No,Yes,Yes
2740-JFBOK,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6500-JVEGC,Fiber optic,Yes,Yes,Yes,No,Yes,No
5515-AKOAJ,Fiber optic,No,No,No,Yes,Yes,Yes
8976-OQHGT,DSL,No,Yes,No,Yes,No,No
5245-VDBUR,DSL,Yes,No,Yes,No,No,No
6230-BSUXY,Fiber optic,No,No,Yes,No,No,Yes
8469-SNFFH,DSL,Yes,Yes,Yes,Yes,Yes,No
2144-ESWKO,DSL,Yes,No,Yes,No,No,No
1241-FPMOF,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9928-BZVLZ,DSL,Yes,No,Yes,Yes,No,Yes
4114-QMKVN,DSL,Yes,Yes,No,No,No,Yes
9003-CPATH,Fiber optic,No,No,Yes,No,No,No
1754-GKYPY,Fiber optic,No,No,No,No,Yes,Yes
5294-CDGWY,DSL,Yes,Yes,Yes,No,Yes,Yes
7956-XQWGU,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1591-MQJTP,Fiber optic,Yes,No,Yes,No,No,Yes
5295-PCJOO,DSL,Yes,No,No,No,No,No
2369-FEVNO,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9863-JZAIC,DSL,No,No,No,No,Yes,No
7471-MQPOS,DSL,No,Yes,Yes,Yes,No,Yes
7660-HDPJV,Fiber optic,No,No,No,No,No,No
5115-SQAAU,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9845-QOMAD,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7672-VFMXZ,DSL,Yes,No,No,Yes,No,No
9739-JLPQJ,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
9916-AYHTC,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3855-ONCAR,Fiber optic,No,No,No,No,Yes,No
1488-SYSFC,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7931-PXHFC,DSL,No,No,Yes,Yes,No,Yes
3990-QYKBE,Fiber optic,No,No,No,No,Yes,Yes
0970-QXPXW,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3259-KNMRR,DSL,No,Yes,Yes,No,Yes,Yes
6120-RJKLU,DSL,Yes,No,Yes,Yes,Yes,Yes
9572-WUKSB,DSL,No,No,No,Yes,No,No
5893-KCLGT,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0076-LVEPS,DSL,Yes,Yes,Yes,Yes,No,No
3640-JQGJG,DSL,No,No,No,No,No,No
4919-MOAVT,Fiber optic,No,No,No,No,No,No
1596-OQSPS,DSL,No,Yes,No,No,No,No
9867-XOBQA,DSL,Yes,Yes,Yes,Yes,Yes,No
9546-KDTRB,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3090-HAWSU,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
9820-RMCQV,DSL,Yes,No,No,No,No,No
3174-RKMOW,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
1760-CAZHT,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7839-QRKXN,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8441-SHIPE,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5204-QZXPU,DSL,No,No,Yes,No,Yes,No
4597-ELFTS,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1320-GVNHT,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
1047-RNXZV,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3541-ZNUHK,Fiber optic,Yes,Yes,No,No,No,No
8450-JOVAH,DSL,Yes,No,No,No,No,No
8725-JEDFD,Fiber optic,No,No,No,No,No,No
7562-UXTPG,Fiber optic,No,No,No,No,No,No
8071-SBTRN,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
1113-IUJYX,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
6668-CNMFP,Fiber optic,No,No,No,Yes,No,Yes
5626-MGTUK,Fiber optic,Yes,No,No,No,Yes,No
5681-LLOEI,Fiber optic,Yes,No,Yes,Yes,No,No
8212-DJRCH,Fiber optic,Yes,No,Yes,No,No,Yes
4323-OHFOW,Fiber optic,No,Yes,No,Yes,Yes,Yes
4933-BSAIP,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2030-BTZRO,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1116-DXXDF,Fiber optic,Yes,No,Yes,No,Yes,Yes
9274-CNFMO,Fiber optic,No,No,No,No,No,No
7758-XKCBS,DSL,No,No,No,Yes,No,No
8992-JQYUN,DSL,No,No,Yes,No,Yes,Yes
6563-VNPMN,Fiber optic,Yes,Yes,No,Yes,No,No
0617-AQNWT,DSL,Yes,No,Yes,Yes,No,Yes
2267-WTPYD,Fiber optic,No,Yes,Yes,No,No,Yes
0270-THENM,DSL,Yes,Yes,Yes,Yes,No,No
2446-PLQVO,Fiber optic,No,No,No,No,No,No
4707-MAXGU,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2710-WYVXG,DSL,Yes,Yes,No,Yes,No,Yes
3005-NFMTA,Fiber optic,Yes,No,No,No,Yes,Yes
6300-BWMJX,Fiber optic,No,No,Yes,Yes,Yes,No
8784-CGILN,Fiber optic,No,No,No,Yes,Yes,Yes
5389-FFVKB,Fiber optic,No,No,No,No,No,Yes
7009-LGECI,DSL,Yes,No,No,No,No,No
8444-WRIDW,Fiber optic,No,Yes,No,No,No,No
5022-KVDQT,Fiber optic,No,No,Yes,No,No,No
7976-CICYS,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1036-GUDCL,DSL,Yes,Yes,No,Yes,Yes,Yes
2005-DWQZJ,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8148-WOCMK,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7815-PDTHL,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9451-LPGOO,Fiber optic,No,No,No,No,No,Yes
9173-IVZVP,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9129-UXERG,Fiber optic,No,Yes,No,Yes,Yes,Yes
3635-JBPSG,DSL,No,Yes,No,No,No,Yes
7964-ZRKKG,Fiber optic,No,Yes,No,No,Yes,No
5868-YWPDW,Fiber optic,No,Yes,No,No,No,Yes
6229-LSCKB,Fiber optic,No,No,No,No,Yes,No
2025-JKFWI,Fiber optic,No,No,No,Yes,Yes,Yes
4078-SAYYN,Fiber optic,No,No,Yes,No,Yes,Yes
1724-IQWNM,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8217-QYOHV,DSL,Yes,No,No,Yes,No,No
5546-QUERU,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9940-HPQPG,Fiber optic,Yes,Yes,Yes,No,No,No
6897-UUBNU,Fiber optic,No,Yes,No,Yes,Yes,No
6127-IYJOZ,DSL,No,No,No,No,No,No
6618-RYATB,Fiber optic,No,No,Yes,No,No,No
8930-XOTDP,DSL,No,No,No,No,Yes,No
5916-QEWPT,DSL,No,No,Yes,No,Yes,Yes
5060-TQUQN,Fiber optic,No,Yes,No,Yes,No,No
0531-XBKMM,DSL,Yes,Yes,No,Yes,No,No
