customer_id,contract_type,paperless_billing,payment_method
3258-SANFR,Month-to-month,False,Credit card (automatic)
3726-TBHQT,Two year,True,Bank transfer (automatic)
3190-ITQXP,Two year,False,Bank transfer (automatic)
0870-VEMYL,Month-to-month,False,Credit card (automatic)
4833-QTJNO,Month-to-month,False,Bank transfer (automatic)
3039-MJSLN,Month-to-month,False,Bank transfer (automatic)
0178-CIIKR,Month-to-month,False,Mailed check
5385-SUIRI,Month-to-month,True,Electronic check
3982-XWFZQ,Month-to-month,True,Electronic check
5774-QPLTF,One year,True,Mailed check
2322-VCZHZ,Month-to-month,True,Electronic check
5010-IPEAQ,Two year,False,Credit card (automatic)
4009-ALQFH,Month-to-month,True,Electronic check
6383-ZTSIW,One year,False,Mailed check
8990-YOZLV,Two year,True,Mailed check
3069-SSVSN,One year,False,Mailed check
5222-IMUKT,Month-to-month,False,Electronic check
3627-FCRDW,Month-to-month,False,Electronic check
7562-GSUHK,Month-to-month,True,Credit card (automatic)
6685-XSHHU,Two year,True,Bank transfer (automatic)
8901-UPRHR,Two year,True,Bank transfer (automatic)
4903-UYAVB,Month-to-month,False,Mailed check
0118-JPNOY,Month-to-month,True,Credit card (automatic)
6776-TLWOI,Month-to-month,False,Mailed check
3845-FXCYS,Month-to-month,True,Electronic check
5857-XRECV,One year,False,Bank transfer (automatic)
0725-CXOTM,One year,True,Credit card (automatic)
4343-EJVQB,Month-to-month,False,Mailed check
9000-PLFUZ,Two year,True,Credit card (automatic)
3427-GGZZI,Month-to-month,True,Electronic check
7779-ORAEL,Two year,False,Credit card (automatic)
0644-OQMDK,Month-to-month,True,Electronic check
4077-CROMM,Month-to-month,True,Electronic check
3154-CFSZG,Month-to-month,False,Electronic check
2868-MZAGQ,Month-to-month,True,Electronic check
4847-QNOKA,Month-to-month,True,Bank transfer (automatic)
2220-IAHLS,Month-to-month,False,Credit card (automatic)
1658-XUHBX,Month-to-month,True,Credit card (automatic)
6379-RXJRQ,Month-to-month,True,Electronic check
2378-HTWFW,Month-to-month,False,Credit card (automatic)
8650-RHRKE,Month-to-month,True,Electronic check
4377-VDHYI,One year,True,Electronic check
0475-RIJEP,Month-to-month,True,Electronic check
1260-TTRXI,Month-to-month,False,Electronic check
3719-TDVQB,Two year,True,Mailed check
6328-ZPBGN,Month-to-month,True,Bank transfer (automatic)
0201-MIBOL,Two year,True,Bank transfer (automatic)
4937-QPZPO,One year,True,Electronic check
2925-VDZHY,Two year,False,Credit card (automatic)
6981-TDRFT,One year,True,Electronic check
3413-CSSTH,Month-to-month,True,Bank transfer (automatic)
8033-VCZGH,One year,True,Electronic check
4789-KWMXN,One year,True,Credit card (automatic)
0224-NIJLP,Two year,False,Mailed check
7542-CYDDM,Month-to-month,False,Mailed check
4718-WXBGI,Two year,True,Credit card (automatic)
2867-UIMSS,Month-to-month,False,Electronic check
8495-PRWFH,Month-to-month,False,Electronic check
0439-IFYUN,Month-to-month,True,Electronic check
5716-LIBJC,One year,True,Credit card (automatic)
2868-LLSKM,One year,True,Bank transfer (automatic)
8111-RKSPX,Month-to-month,True,Bank transfer (automatic)
2988-QRAJY,Two year,True,Credit card (automatic)
1585-MQSSU,Month-to-month,False,Mailed check
0071-NDAFP,Two year,False,Credit card (automatic)
2856-NNASM,Month-to-month,True,Mailed check
7328-ZJAJO,Two year,False,Credit card (automatic)
6458-CYIDZ,Month-to-month,False,Electronic check
8559-CIZFV,One year,False,Mailed check
1090-PYKCI,One year,True,Credit card (automatic)
3058-WQDRE,Month-to-month,True,Bank transfer (automatic)
7547-EKNFS,Month-to-month,True,Bank transfer (automatic)
2279-AXJJK,Month-to-month,True,Credit card (automatic)
6769-DYBQN,Month-to-month,False,Electronic check
0909-SELIE,Two year,True,Bank transfer (automatic)
3417-TSCIC,One year,True,Mailed check
1042-HFUCW,One year,True,Credit card (automatic)
4439-JMPMT,Month-to-month,True,Electronic check
6537-OTKMY,One year,False,Electronic check
8999-EXMNO,Two year,False,Mailed check
6725-TPKJO,Two year,False,Mailed check
2446-BEGGB,Month-to-month,True,Electronic check
7162-WPHPM,Two year,False,Credit card (automatic)
1599-MMYRQ,One year,True,Credit card (automatic)
8821-KVZKQ,One year,True,Bank transfer (automatic)
1496-GGSUK,Month-to-month,True,Mailed check
6434-TTGJP,Two year,False,Credit card (automatic)
0042-JVWOJ,One year,True,Bank transfer (automatic)
0130-SXOUN,Month-to-month,False,Credit card (automatic)
2575-GFSOE,Month-to-month,True,Electronic check
2330-PQGDQ,One year,False,Bank transfer (automatic)
1452-UZOSF,Two year,True,Credit card (automatic)
2097-YVPKN,Two year,False,Mailed check
2842-JTCCU,Month-to-month,False,Bank transfer (automatic)
8597-CTXVJ,One year,False,Bank transfer (automatic)
6631-HMANX,Two year,True,Credit card (automatic)
9962-BFPDU,Month-to-month,False,Mailed check
3296-SILRA,Month-to-month,True,Mailed check
9681-OXGVC,Month-to-month,True,Electronic check
6394-HHHZM,Month-to-month,False,Mailed check
5995-LFTLE,Two year,True,Credit card (automatic)
5180-UCIIQ,Month-to-month,False,Mailed check
1932-UEDCX,Month-to-month,True,Bank transfer (automatic)
7153-OANIO,Month-to-month,False,Electronic check
5188-HGMLP,Month-to-month,False,Bank transfer (automatic)
0665-XHDJU,Two year,True,Electronic check
6521-YYTYI,Month-to-month,True,Electronic check
8878-HMWBV,Month-to-month,True,Electronic check
8265-HKSOW,Two year,False,Credit card (automatic)
3544-FBCAS,Two year,True,Credit card (automatic)
5331-RGMTT,Month-to-month,True,Credit card (automatic)
4759-PXTAN,One year,True,Electronic check
7054-DMVAS,Two year,True,Bank transfer (automatic)
3428-MMGUB,Two year,True,Electronic check
6549-BTYPG,Two year,False,Credit card (automatic)
7823-JSOAG,Month-to-month,False,Electronic check
3705-RHRFR,Two year,False,Bank transfer (automatic)
9374-YOLBJ,Month-to-month,False,Electronic check
9074-KGVOX,Month-to-month,True,Credit card (automatic)
6128-DAFVY,Month-to-month,True,Credit card (automatic)
9933-QRGTX,Two year,True,Electronic check
4476-OSWTN,One year,True,Mailed check
3751-KTZEL,Month-to-month,False,Mailed check
1977-STDKI,Month-to-month,True,Electronic check
5066-GFJMM,Month-to-month,True,Mailed check
2661-GKBTK,Two year,False,Bank transfer (automatic)
0458-HEUZG,Two year,False,Mailed check
7268-WNTCP,Two year,False,Bank transfer (automatic)
0824-VWDPO,One year,False,Bank transfer (automatic)
8409-WQJUX,One year,False,Electronic check
2578-JQPHZ,Two year,False,Bank transfer (automatic)
3278-FSIXX,Month-to-month,True,Mailed check
5813-UECBU,Month-to-month,True,Credit card (automatic)
0328-GRPMV,Month-to-month,True,Electronic check
9746-UGFAC,One year,False,Bank transfer (automatic)
2946-KIQSP,Month-to-month,True,Mailed check
0625-AFOHS,Two year,False,Mailed check
6726-WEXXK,One year,True,Electronic check
4636-OLWOE,One year,True,Electronic check
4342-HENTK,Month-to-month,True,Electronic check
4685-ERGHK,One year,True,Electronic check
0885-HMGPY,Two year,False,Bank transfer (automatic)
5003-OKNNK,One year,False,Credit card (automatic)
4195-SMMNX,Month-to-month,False,Mailed check
7208-PSIHR,Two year,True,Bank transfer (automatic)
4012-ZTHBR,Month-to-month,True,Electronic check
0489-WMEMG,One year,True,Electronic check
7435-ZNUYY,One year,False,Mailed check
1354-YZFNB,Two year,False,Credit card (automatic)
6956-SMUCM,Month-to-month,True,Credit card (automatic)
2985-FMWYF,Month-to-month,True,Electronic check
2812-ENYMO,One year,False,Credit card (automatic)
2717-HVIZY,Month-to-month,False,Mailed check
3223-WZWJM,Month-to-month,True,Electronic check
3422-GALYP,Month-to-month,True,Electronic check
9053-JZFKV,Two year,False,Credit card (automatic)
2530-ENDWQ,Two year,True,Bank transfer (automatic)
2890-WFBHU,One year,False,Credit card (automatic)
0327-WFZSY,One year,False,Electronic check
7977-HXJKU,Two year,False,Mailed check
6615-ZGEDR,Month-to-month,False,Mailed check
7033-CLAMM,Two year,False,Bank transfer (automatic)
4023-RTIQM,One year,True,Credit card (automatic)
0864-FVJNJ,One year,False,Electronic check
7356-IWLFW,Month-to-month,True,Bank transfer (automatic)
9541-PWTWO,Two year,True,Bank transfer (automatic)
3967-VQOGC,Two year,True,Mailed check
7872-RDDLZ,Month-to-month,False,Electronic check
9250-WYPLL,Month-to-month,False,Electronic check
6308-CQRBU,Two year,False,Electronic check
2754-XBHTB,Month-to-month,True,Bank transfer (automatic)
1597-LHYNC,Month-to-month,True,Electronic check
0186-CAERR,One year,True,Bank transfer (automatic)
3043-SUDUA,Month-to-month,False,Bank transfer (automatic)
5442-BHQNG,Month-to-month,False,Electronic check
2169-RRLFW,Two year,False,Credit card (automatic)
5872-OEQNH,One year,True,Electronic check
3162-KKZXO,One year,True,Electronic check
7055-VKGDA,One year,True,Credit card (automatic)
0754-UKWQP,Month-to-month,True,Electronic check
8873-GLDMH,Month-to-month,True,Mailed check
5696-JVVQY,Two year,True,Credit card (automatic)
8946-BFWSG,Two year,False,Mailed check
7493-TPUWZ,Month-to-month,True,Electronic check
0547-HURJB,Month-to-month,False,Credit card (automatic)
8904-OPDCK,Month-to-month,True,Bank transfer (automatic)
8845-LWKGE,One year,True,Electronic check
1577-HKTFG,Month-to-month,False,Bank transfer (automatic)
8752-STIVR,Month-to-month,True,Electronic check
0691-NIKRI,One year,True,Credit card (automatic)
5022-JNQEQ,Month-to-month,True,Electronic check
4558-FANTW,Month-to-month,False,Electronic check
3249-VHRIP,Two year,True,Credit card (automatic)
3736-BLEPA,One year,True,Bank transfer (automatic)
4701-LKOZD,Two year,False,Credit card (automatic)
6603-QWSPR,Two year,True,Bank transfer (automatic)
9921-QFQUL,Month-to-month,False,Mailed check
1929-ZCBHE,One year,False,Electronic check
4378-MYPGO,Two year,True,Bank transfer (automatic)
8651-ENBZX,One year,True,Electronic check
4129-LYCOI,Two year,True,Electronic check
7798-JVXYM,Month-to-month,True,Electronic check
8647-SDTWQ,Month-to-month,True,Electronic check
2696-ECXKC,One year,False,Mailed check
2081-KJSQF,Month-to-month,True,Mailed check
7623-TRNQN,Month-to-month,True,Mailed check
3323-CPBWR,Month-to-month,True,Credit card (automatic)
9330-IJWIO,Month-to-month,True,Electronic check
3384-CTMSF,Month-to-month,True,Electronic check
0902-RFHOF,One year,False,Mailed check
9286-DOJGF,Month-to-month,True,Bank transfer (automatic)
6048-QBXKL,Month-to-month,True,Credit card (automatic)
9661-MHUMO,Month-to-month,True,Credit card (automatic)
7718-RXDGG,Month-to-month,True,Bank transfer (automatic)
1025-FALIX,Month-to-month,True,Credit card (automatic)
3451-VAWLI,Two year,False,Credit card (automatic)
3407-QGWLG,Month-to-month,True,Mailed check
1842-EZJMK,Month-to-month,False,Electronic check
2347-WKKAE,Month-to-month,True,Electronic check
8735-DCXNF,Month-to-month,True,Credit card (automatic)
3214-IYUUQ,One year,False,Bank transfer (automatic)
1936-UAFEH,Two year,False,Credit card (automatic)
3587-PMCOY,One year,True,Electronic check
8079-XRJRS,One year,False,Electronic check
1027-LKKQQ,Two year,True,Bank transfer (automatic)
7148-XZPHA,Month-to-month,False,Electronic check
8073-IJDCM,Month-to-month,True,Mailed check
5309-TAIKL,Month-to-month,False,Bank transfer (automatic)
6856-RAURS,Month-to-month,True,Mailed check
8778-LMWTJ,Month-to-month,True,Electronic check
9717-IOAAF,Two year,True,Credit card (automatic)
8884-ADFVN,Month-to-month,True,Electronic check
2845-KDHVX,Two year,True,Mailed check
0848-SOMKO,Two year,False,Bank transfer (automatic)
2720-WGKHP,Month-to-month,True,Electronic check
6734-FQAJX,Two year,True,Electronic check
2869-ADAWR,Month-to-month,True,Credit card (automatic)
1535-VTJOQ,Two year,False,Credit card (automatic)
6368-TZZDT,Two year,False,Credit card (automatic)
0943-ZQPXH,Month-to-month,True,Bank transfer (automatic)
1293-BSEUN,Two year,True,Mailed check
9894-EZEWG,Month-to-month,True,Credit card (automatic)
1302-TPUBN,Two year,False,Bank transfer (automatic)
7851-FLGGQ,Month-to-month,True,Mailed check
0637-UBJRP,Month-to-month,False,Electronic check
0940-OUQEC,Month-to-month,True,Bank transfer (automatic)
2378-VTKDH,Month-to-month,True,Electronic check
0927-CNGRH,Month-to-month,False,Mailed check
8608-OZTLB,One year,False,Electronic check
2335-GSODA,Two year,False,Mailed check
1952-DVVSW,One year,False,Mailed check
0702-PGIBZ,Month-to-month,True,Electronic check
6656-GULJQ,Two year,True,Credit card (automatic)
9853-JFZDU,Month-to-month,False,Electronic check
1963-VAUKV,Month-to-month,False,Mailed check
3777-XROBG,Two year,False,Credit card (automatic)
6994-FGRHH,One year,True,Electronic check
4000-VGMQP,One year,False,Credit card (automatic)
3999-WRNGR,Month-to-month,True,Electronic check
3466-RITXD,Month-to-month,True,Credit card (automatic)
2680-XKKNJ,One year,False,Bank transfer (automatic)
3058-HJCUY,One year,True,Electronic check
2974-GGUXS,Month-to-month,True,Credit card (automatic)
7994-XIRTR,One year,False,Bank transfer (automatic)
3259-FDWOY,Two year,True,Bank transfer (automatic)
2101-RANCD,Month-to-month,True,Electronic check
7921-BEPCI,Two year,False,Bank transfer (automatic)
0807-ZABDG,Month-to-month,True,Mailed check
8510-TMWYB,Two year,True,Bank transfer (automatic)
3258-ZKPAI,Two year,True,Bank transfer (automatic)
1428-IEDPR,Two year,True,Electronic check
5298-GSTLM,One year,True,Bank transfer (automatic)
4450-YOOHP,Month-to-month,True,Credit card (automatic)
6728-CZFEI,One year,False,Mailed check
5748-RNCJT,Two year,True,Bank transfer (automatic)
3653-NCRDJ,One year,True,Mailed check
6121-TNHBO,One year,False,Bank transfer (automatic)
5119-NZPTV,Month-to-month,False,Electronic check
6519-ZHPXP,Two year,True,Bank transfer (automatic)
7739-LAXOG,Month-to-month,True,Bank transfer (automatic)
3472-QPRCH,Two year,False,Credit card (automatic)
8224-UAXBZ,One year,True,Electronic check
9610-WCESF,Two year,False,Electronic check
9776-CLUJA,Month-to-month,True,Electronic check
2486-WYVVE,One year,True,Mailed check
3865-ZYKAD,Month-to-month,True,Credit card (automatic)
1422-DGUBX,One year,True,Electronic check
2999-AANRQ,Two year,False,Credit card (automatic)
8668-KNZTI,One year,False,Electronic check
0480-KYJVA,Two year,False,Credit card (automatic)
6034-ZRYCV,Two year,True,Electronic check
9746-YKGXB,One year,False,Bank transfer (automatic)
3926-YZVVX,One year,False,Bank transfer (automatic)
6000-UKLWI,Two year,False,Mailed check
2079-FBMZK,Month-to-month,True,Mailed check
6332-FBZRI,One year,True,Credit card (automatic)
2096-XOTMO,Month-to-month,False,Mailed check
3266-FTKHB,Two year,False,Mailed check
8221-EQDGL,Month-to-month,False,Mailed check
2346-LOCWC,Two year,False,Credit card (automatic)
6608-QQLVK,Month-to-month,True,Electronic check
0298-XACET,Two year,False,Mailed check
7560-QJAVJ,Two year,False,Bank transfer (automatic)
2995-YWTCD,Two year,True,Bank transfer (automatic)
3551-HUAZH,Month-to-month,True,Electronic check
9137-UIYPG,Month-to-month,True,Electronic check
2809-ZMYOQ,Month-to-month,True,Electronic check
5084-OOVCJ,Month-to-month,True,Credit card (automatic)
0254-WWRKD,One year,False,Credit card (automatic)
7727-SHVZV,Month-to-month,False,Bank transfer (automatic)
6302-JGYRJ,One year,True,Mailed check
5339-PXDVH,Month-to-month,False,Electronic check
2205-LPVGL,One year,True,Bank transfer (automatic)
8782-NUUOL,One year,False,Mailed check
3685-YLCMQ,One year,True,Electronic check
7601-WFVZV,Month-to-month,False,Mailed check
4609-KNNWG,Two year,False,Mailed check
4868-AADLV,One year,True,Electronic check
9529-OFXHY,Month-to-month,True,Bank transfer (automatic)
8634-MPHTR,Month-to-month,True,Electronic check
2669-QVCRG,Month-to-month,True,Credit card (automatic)
2478-EEWWM,Month-to-month,True,Electronic check
9174-IHETN,Two year,False,Credit card (automatic)
2233-TXSIU,One year,False,Credit card (automatic)
9644-UMGQA,Month-to-month,True,Electronic check
3256-EZDBI,Month-to-month,True,Credit card (automatic)
8761-NSOBC,Month-to-month,False,Electronic check
0419-YAAPX,Month-to-month,True,Credit card (automatic)
8413-VONUO,Month-to-month,False,Electronic check
0872-CASZJ,One year,True,Mailed check
4726-DLWQN,Month-to-month,True,Bank transfer (automatic)
8164-OCKUJ,Two year,False,Mailed check
3094-JOJAI,Month-to-month,False,Mailed check
9494-MRNYX,Month-to-month,False,Electronic check
2599-CZABP,One year,False,Electronic check
7945-PRBVF,Two year,False,Bank transfer (automatic)
4544-RXFMG,One year,True,Mailed check
0859-YGKFW,One year,False,Bank transfer (automatic)
1150-FTQGN,One year,False,Bank transfer (automatic)
9223-UCPVT,Month-to-month,False,Electronic check
7196-LIWRH,Two year,False,Mailed check
5448-VWNAM,Month-to-month,True,Mailed check
1177-XZBJL,One year,False,Bank transfer (automatic)
3518-FSTWG,Two year,True,Bank transfer (automatic)
9330-VOFSZ,Two year,True,Credit card (automatic)
4351-QLCSU,Month-to-month,True,Credit card (automatic)
0939-EREMR,Month-to-month,False,Mailed check
9389-ACWBI,Month-to-month,False,Credit card (automatic)
5419-JPRRN,Month-to-month,True,Electronic check
3644-QXEHN,Month-to-month,False,Electronic check
2911-IJORQ,One year,True,Bank transfer (automatic)
5921-NGYRH,Month-to-month,True,Mailed check
2100-BDNSN,Month-to-month,False,Bank transfer (automatic)
5998-DZLYR,Two year,True,Bank transfer (automatic)
0488-GSLFR,Month-to-month,True,Electronic check
9318-NKNFC,Month-to-month,True,Mailed check
3985-HOYPM,One year,False,Mailed check
9728-FTTVZ,Month-to-month,True,Electronic check
9548-LERKT,Two year,False,Mailed check
6576-FBXOJ,One year,False,Electronic check
4310-KEDTB,Month-to-month,True,Mailed check
7254-IQWOZ,Month-to-month,True,Electronic check
2474-BRUCM,Month-to-month,False,Electronic check
4062-HBMOS,Month-to-month,True,Electronic check
0742-NXBGR,Month-to-month,True,Electronic check
2676-ISHSF,Month-to-month,False,Mailed check
9236-NDUCW,Two year,False,Mailed check
4753-PADAS,One year,True,Bank transfer (automatic)
