customer_id,has_phone_service,multiple_lines
9108-EJFJP,True,No
0530-IJVDB,True,Yes
0508-SQWPL,True,No
2215-ZAFGX,True,Yes
8213-TAZPM,True,Yes
7142-HVGBG,True,Yes
1304-SEGFY,True,Yes
7242-EDTYC,True,No
2904-GGUAZ,True,Yes
8267-ZNYVZ,True,No
5136-GFPMB,True,Yes
2595-KIWPV,True,No
5243-SAOTC,True,Yes
9398-MMQTO,True,No
7619-PLRLP,True,Yes
6457-GIRWB,True,No
6508-NJYRO,True,No
1450-SKCVI,True,No
4710-NKCAW,True,Yes
5306-BVTKJ,True,No
0357-NVCRI,True,No
5570-PTWEH,True,Yes
2371-KFUOG,True,No
0463-ZSDNT,True,No
6502-MJQAE,True,No
6257-DTAYD,True,Yes
4616-ULAOA,True,Yes
7693-LCKZL,True,Yes
7746-AWNQW,False,No phone service
5996-EBTKM,True,Yes
2758-RNWXS,True,No
2314-TNDJQ,False,No phone service
2405-LBMUW,False,No phone service
3454-JFUBC,True,No
0032-PGELS,False,No phone service
9039-ZVJDC,True,No
6797-LNAQX,True,Yes
9013-AQORL,False,No phone service
2898-MRKPI,True,Yes
2750-BJLSB,True,No
3648-GZPHF,False,No phone service
2075-RMJIK,True,No
9588-YRFHY,True,No
6394-MFYNG,True,Yes
1564-NTYXF,True,Yes
9364-YKUVW,True,No
5392-AKEMH,True,No
2451-YMUXS,True,Yes
3914-FDRHP,True,No
3078-ZKNTS,True,No
1024-KPRBB,True,No
4690-PKDQG,True,Yes
8155-IBNHG,True,Yes
0886-QGENL,True,No
9547-ITEFG,True,Yes
1264-FUHCX,False,No phone service
7789-CRUVC,True,Yes
6598-KELSS,False,No phone service
8739-WWKDU,True,Yes
8685-WHQPW,True,Yes
4745-LSPLO,True,No
8083-YTZES,True,Yes
7240-FQLHE,True,Yes
6664-FPDAC,True,Yes
9972-VAFJJ,True,No
0422-UXFAP,True,Yes
1904-WAJAA,True,Yes
5130-YPIRV,True,No
2843-CQMEG,True,No
6439-PKTRR,True,Yes
5351-QESIO,False,No phone service
0786-VSSUD,False,No phone service
5568-DMXZS,True,No
8468-FZTOE,True,No
6633-SYEUS,True,No
6447-GORXK,False,No phone service
6967-PEJLL,False,No phone service
3976-BWUCK,True,Yes
5981-ZVXOT,True,Yes
1684-FLBGS,True,Yes
1389-WNUIB,True,Yes
0376-OIWME,True,No
3585-ISXZP,True,Yes
0218-QNVAS,True,Yes
6583-QGCSI,True,Yes
0804-YGEQV,True,Yes
7164-BPTUT,True,Yes
4174-LPGTI,True,No
2523-EWWZL,True,No
0928-XUTSN,True,No
2108-XWMPY,False,No phone service
0052-YNYOT,True,No
6304-IJFSQ,True,No
9586-JGQKH,True,Yes
4501-VCPFK,False,No phone service
6075-SLNIL,True,Yes
9347-AERRL,True,No
0093-XWZFY,True,Yes
2274-XUATA,False,No phone service
1980-KXVPM,True,Yes
7703-ZEKEF,True,Yes
0723-DRCLG,True,Yes
5482-NUPNA,True,No
6691-CCIHA,True,Yes
1685-BQULA,True,Yes
9053-EJUNL,True,Yes
0666-UXTJO,True,No
1471-GIQKQ,True,No
4807-IZYOZ,True,No
1122-JWTJW,True,No
9710-NJERN,True,No
9837-FWLCH,True,No
1699-HPSBG,True,No
7203-OYKCT,True,Yes
1035-IPQPU,True,Yes
7398-LXGYX,True,Yes
2823-LKABH,True,Yes
8775-CEBBJ,True,No
0550-DCXLH,True,No
9281-CEDRU,True,No
2235-DWLJU,False,No phone service
0871-OPBXW,True,No
3605-JISKB,True,Yes
6894-LFHLY,True,Yes
9767-FFLEM,True,No
0639-TSIQW,True,Yes
8456-QDAVC,True,No
7750-EYXWZ,False,No phone service
2569-WGERO,True,No
6840-RESVB,True,Yes
2234-XADUH,True,Yes
4801-JZAZL,False,No phone service
8361-LTMKD,True,Yes
3186-AJIEK,True,No
